Crash Breakdown,Crash Breakdown 2,Crash Severity,Cross Street Full Name,Cyclist Flag,Date Of Loss Year,Day Of Week,Derived Crash Congifuration,Heavy Veh Flag,Intersection Crash,Mid Block Crash,Month Of Year,Motorcycle Flag,Municipality Name,Municipality Name (ifnull),Municipality With Boundary,Parking Lot Flag,Pedestrian Flag,Region,Road Location Description,Street Full Name,Street Full Name (ifnull),Time Category,Crash Count,Latitude,Longitude,Number of Records
FRIDAY,VANCOUVER,CASUALTY,WORTHINGTON DR,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 15TH AVE & RUPERT ST & WORTHINGTON DR,RUPERT ST,RUPERT ST,15:00-17:59,1,49.25641,-123.033792,1
WEDNESDAY,BURNABY,CASUALTY,BEAVERBROOK CRES,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,BEAVERBROOK CRES & GANYMEDE DR,GANYMEDE DR,GANYMEDE DR,12:00-14:59,1,49.25565,-122.906687,1
FRIDAY,VANCOUVER,CASUALTY,MAIN ST,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 16TH AVE & MAIN ST,E 16TH AVE,E 16TH AVE,18:00-20:59,1,49.256579,-123.101238,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,KINGSWAY,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,FRASER ST & KINGSWAY,FRASER ST,FRASER ST,18:00-20:59,1,49.25669,-123.089786,1
SUNDAY,VANCOUVER,CASUALTY,VICTORIA DR,Yes,2018,SUNDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,STAINSBURY AVE & VICTORIA DR,STAINSBURY AVE,STAINSBURY AVE,15:00-17:59,1,49.251416,-123.065042,1
THURSDAY,VANCOUVER,CASUALTY,W KING EDWARD AVE,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ARBUTUS ST & W KING EDWARD AVE,ARBUTUS ST,ARBUTUS ST,06:00-08:59,1,49.251529,-123.15308,1
WEDNESDAY,VANCOUVER,CASUALTY,DUNBAR ST,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,DUNBAR ST & W 23RD AVE,W 23RD AVE,W 23RD AVE,06:00-08:59,1,49.251944,-123.185175,1
WEDNESDAY,COQUITLAM,CASUALTY,PORTER ST,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,COQUITLAM,COQUITLAM,COQUITLAM,No,No,LOWER MAINLAND,FOSTER AVE & PORTER ST,FOSTER AVE,FOSTER AVE,09:00-11:59,1,49.256219,-122.863351,1
TUESDAY,BURNABY,CASUALTY,BARTLETT CRT,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,BARTLETT CRT & CAMERON ST,CAMERON ST,CAMERON ST,06:00-08:59,1,49.253457,-122.898631,1
FRIDAY,VANCOUVER,CASUALTY,WATSON ST,Yes,2015,FRIDAY,UNDETERMINED,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,MAIN ST & WATSON ST,MAIN ST,MAIN ST,15:00-17:59,1,49.254379,-123.100843,1
SUNDAY,VANCOUVER,PROPERTY DAMAGE ONLY,W 20TH AVE,Yes,2019,SUNDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ARBUTUS ST & W 20TH AVE,ARBUTUS ST,ARBUTUS ST,12:00-14:59,1,49.254399,-123.152997,1
FRIDAY,VANCOUVER,CASUALTY,CLARK DR,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CLARK DR & KINGSWAY,KINGSWAY,KINGSWAY,18:00-20:59,1,49.251162,-123.078009,1
FRIDAY,KELOWNA,CASUALTY,HOLLYWOOD RD N,Yes,2018,FRIDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,HOLLYWOOD RD N & HOLLYWOOD RD S & HWY 33 W,HWY 33,HWY 33,18:00-20:59,1,49.889022,-119.399578,1
FRIDAY,KELOWNA,CASUALTY,SHEPHERD RD,Yes,2019,FRIDAY,UNDETERMINED,N,Yes,N,AUGUST,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,ASHER RD & SHEPHERD RD,ASHER RD,ASHER RD,15:00-17:59,1,49.890592,-119.391202,1
MONDAY,KELOWNA,CASUALTY,TRONSON DR,Yes,2019,MONDAY,UNDETERMINED,N,Yes,N,JUNE,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,GLENMORE DR & TRONSON DR,GLENMORE DR,GLENMORE DR,12:00-14:59,1,49.898449,-119.454297,1
SATURDAY,KELOWNA,CASUALTY,SUMMIT DR,Yes,2018,SATURDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,GLENMORE DR & GLENMORE RD & HIGH RD & SUMMIT DR & TURNING LANE,GLENMORE DR,GLENMORE DR,06:00-08:59,1,49.901185,-119.453932,1
FRIDAY,KELOWNA,CASUALTY,SUNSET DR,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,SUNSET DR & WATER ST,WATER ST,WATER ST,18:00-20:59,1,49.893583,-119.494822,1
TUESDAY,KELOWNA,CASUALTY,ELLIS ST,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,CLEMENT AVE & ELLIS ST & WATER ST,CLEMENT AVE,CLEMENT AVE,18:00-20:59,1,49.893586,-119.493526,1
MONDAY,KELOWNA,CASUALTY,HARVEY AVE,Yes,2017,MONDAY,UNDETERMINED,N,Yes,N,NOVEMBER,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,HARVEY AVE & RICHTER ST,RICHTER ST,RICHTER ST,06:00-08:59,1,49.883646,-119.488522,1
WEDNESDAY,KELOWNA,PROPERTY DAMAGE ONLY,ETHEL ST,Yes,2016,WEDNESDAY,UNDETERMINED,N,Yes,N,FEBRUARY,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,BERNARD AVE & ETHEL ST,BERNARD AVE,BERNARD AVE,06:00-08:59,1,49.886299,-119.482752,1
TUESDAY,KELOWNA,CASUALTY,HWY 33,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,DOUGALL RD N & DOUGALL RD S & HWY 33 W,DOUGALL RD N,DOUGALL RD N,09:00-11:59,1,49.888967,-119.392842,1
TUESDAY,KELOWNA,CASUALTY,KENNEDY ST,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,KELOWNA,KELOWNA,KELOWNA,No,No,SOUTHERN INTERIOR,HIGH RD & KENNEDY ST,HIGH RD,HIGH RD,06:00-08:59,1,49.900405,-119.458065,1
THURSDAY,BURNABY,CASUALTY,CANADA WAY,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,CANADA WAY & EDMONDS ST,EDMONDS ST,EDMONDS ST,15:00-17:59,1,49.224089,-122.940994,1
WEDNESDAY,BURNABY,CASUALTY,NELSON AVE,Yes,2016,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,IMPERIAL ST & NELSON AVE,IMPERIAL ST,IMPERIAL ST,15:00-17:59,1,49.221948,-122.994179,1
FRIDAY,BURNABY,CASUALTY,ROYAL OAK AVE,Yes,2015,FRIDAY,SINGLE VEHICLE,N,Yes,N,DECEMBER,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,LANE ST & ROYAL OAK AVE,LANE ST,LANE ST,18:00-20:59,1,49.222496,-122.988879,1
TUESDAY,VANCOUVER,CASUALTY,MAIN ST,Yes,2016,TUESDAY,UNDETERMINED,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 49TH AVE & MAIN ST,E 49TH AVE,E 49TH AVE,12:00-14:59,1,49.225649,-123.10164,1
FRIDAY,VANCOUVER,CASUALTY,NA,Yes,2018,FRIDAY,SINGLE VEHICLE,N,No,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,SW MARINE DR,SW MARINE DR,SW MARINE DR,06:00-08:59,1,49.226456,-123.169679,1
WEDNESDAY,MAPLE RIDGE,CASUALTY,121 AVE,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,MAPLE RIDGE,MAPLE RIDGE,MAPLE RIDGE,No,No,LOWER MAINLAND,121 AVE & 214 ST,214 ST,214 ST,12:00-14:59,1,49.222995,-122.628685,1
THURSDAY,PITT MEADOWS,CASUALTY,HARRIS RD,Yes,2018,THURSDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,PITT MEADOWS,PITT MEADOWS,PITT MEADOWS,No,No,LOWER MAINLAND,122 AVE & 122A AVE & HARRIS RD,122 AVE,122 AVE,12:00-14:59,1,49.224588,-122.689558,1
WEDNESDAY,MAPLE RIDGE,CASUALTY,DEWDNEY TRUNK RD,Yes,2016,WEDNESDAY,UNDETERMINED,N,Yes,N,MARCH,N,MAPLE RIDGE,MAPLE RIDGE,MAPLE RIDGE,No,No,LOWER MAINLAND,222 ST & DEWDNEY TRUNK RD,222 ST,222 ST,09:00-11:59,1,49.220495,-122.60701,1
THURSDAY,MAPLE RIDGE,CASUALTY,EAGLE AVE,Yes,2018,THURSDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,MAPLE RIDGE,MAPLE RIDGE,MAPLE RIDGE,No,No,LOWER MAINLAND,230 ST & EAGLE AVE,230 ST,230 ST,09:00-11:59,1,49.223406,-122.584915,1
THURSDAY,BURNABY,CASUALTY,HUMPHRIES AVE,Yes,2015,THURSDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,ELWELL ST & HUMPHRIES AVE,ELWELL ST,ELWELL ST,18:00-20:59,1,49.223382,-122.949931,1
MONDAY,BURNABY,CASUALTY,CENTRAL BLVD,Yes,2018,MONDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,BONSOR AVE & CENTRAL BLVD,BONSOR AVE,BONSOR AVE,15:00-17:59,1,49.22348,-122.998517,1
SATURDAY,VANCOUVER,CASUALTY,SW MARINE DR,Yes,2019,SATURDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,MACDONALD ST & SW MARINE DR,MACDONALD ST,MACDONALD ST,09:00-11:59,1,49.225788,-123.168416,1
FRIDAY,BURNABY,PROPERTY DAMAGE ONLY,KINGSWAY,Yes,2019,FRIDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,KINGSWAY & ROYAL OAK AVE,ROYAL OAK AVE,ROYAL OAK AVE,21:00-23:59,1,49.225,-122.988934,1
TUESDAY,BURNABY,CASUALTY,WILLINGDON AVE,Yes,2015,TUESDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,MAYBERRY ST & WILLINGDON AVE,MAYBERRY ST,MAYBERRY ST,12:00-14:59,1,49.225546,-123.009822,1
TUESDAY,VICTORIA,PROPERTY DAMAGE ONLY,NA,Yes,2016,TUESDAY,SINGLE VEHICLE,N,No,N,NOVEMBER,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,YATES ST,YATES ST,YATES ST,18:00-20:59,1,NA,NA,1
WEDNESDAY,SURREY,PROPERTY DAMAGE ONLY,CRANLEY DR,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,No,N,JULY,N,SURREY,SURREY,NA,No,No,LOWER MAINLAND,NA,24 AVE,24 AVE,15:00-17:59,1,NA,NA,1
THURSDAY,LANGLEY,CASUALTY,202 ST,Yes,2016,THURSDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,LANGLEY,LANGLEY,NA,No,No,LOWER MAINLAND,NA,43A AVE,43A AVE,06:00-08:59,1,NA,NA,1
WEDNESDAY,NANAIMO,CASUALTY,??,Yes,2016,WEDNESDAY,OVERTAKING,N,No,N,JUNE,N,NANAIMO,NANAIMO,NA,No,No,VANCOUVER ISLAND,NA,??,??,18:00-20:59,1,NA,NA,1
FRIDAY,SURREY,CASUALTY,124TH ST,Yes,2015,FRIDAY,SIDE IMPACT,N,No,N,AUGUST,N,SURREY,SURREY,NA,No,No,LOWER MAINLAND,NA,64TH AVE,64TH AVE,12:00-14:59,1,NA,NA,1
FRIDAY,KELOWNA,PROPERTY DAMAGE ONLY,FALL ?,Yes,2018,FRIDAY,SINGLE VEHICLE,N,No,N,JUNE,N,KELOWNA,KELOWNA,NA,Yes,No,SOUTHERN INTERIOR,NA,HWY 97,HWY 97,15:00-17:59,1,NA,NA,1
SATURDAY,ESQUIMALT,CASUALTY,UNKNOWN,Yes,2015,SATURDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,ESQUIMALT,ESQUIMALT,NA,No,No,VANCOUVER ISLAND,NA,ESQUIMALT RD,ESQUIMALT RD,09:00-11:59,1,NA,NA,1
MONDAY,PENTICTON,PROPERTY DAMAGE ONLY,WARREN,Yes,2015,MONDAY,UNDETERMINED,N,No,N,JULY,N,PENTICTON,PENTICTON,NA,No,No,SOUTHERN INTERIOR,NA,CHANNEL PKY,CHANNEL PKY,15:00-17:59,1,NA,NA,1
THURSDAY,VICTORIA,CASUALTY,EMILY CARR,Yes,2016,THURSDAY,SINGLE VEHICLE,N,No,N,JUNE,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,CHATTERTON WAY,CHATTERTON WAY,15:00-17:59,1,NA,NA,1
WEDNESDAY,VANCOUVER,CASUALTY,KING EDWARD AVE,Yes,2016,WEDNESDAY,UNDETERMINED,N,No,N,MAY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,MAIN ST,MAIN ST,09:00-11:59,1,NA,NA,1
WEDNESDAY,CRESTON,PROPERTY DAMAGE ONLY,UNK,Yes,2016,WEDNESDAY,SINGLE VEHICLE,N,No,N,OCTOBER,N,CRESTON,CRESTON,NA,No,No,SOUTHERN INTERIOR,NA,NORTHWEST BLVD,NORTHWEST BLVD,12:00-14:59,1,NA,NA,1
SUNDAY,VANCOUVER,CASUALTY,SIMPSON,Yes,2015,SUNDAY,SINGLE VEHICLE,N,No,N,AUGUST,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,NW MARINE DR,NW MARINE DR,12:00-14:59,1,NA,NA,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,KEFFER ST,Yes,2019,THURSDAY,UNDETERMINED,N,No,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,NA,Yes,No,LOWER MAINLAND,NA,ABBOTT ST,ABBOTT ST,21:00-23:59,1,NA,NA,1
FRIDAY,SIDNEY,PROPERTY DAMAGE ONLY,7TH ST,Yes,2016,FRIDAY,SINGLE VEHICLE,N,No,N,APRIL,N,SIDNEY,SIDNEY,NA,No,No,VANCOUVER ISLAND,NA,BEACON AVE,BEACON AVE,15:00-17:59,1,NA,NA,1
SATURDAY,VANCOUVER,CASUALTY,ONTARIO,Yes,2017,SATURDAY,SINGLE VEHICLE,N,No,N,MARCH,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,BROADWAY,BROADWAY,12:00-14:59,1,NA,NA,1
FRIDAY,SALMON ARM,CASUALTY,11TH ST NE,Yes,2018,FRIDAY,UNDETERMINED,N,No,N,NOVEMBER,N,SALMON ARM,SALMON ARM,NA,No,No,SOUTHERN INTERIOR,NA,HUDSON AVE NE,HUDSON AVE NE,09:00-11:59,1,NA,NA,1
WEDNESDAY,NEW WESTMINSTER,CASUALTY,NA,Yes,2016,WEDNESDAY,UNDETERMINED,N,No,N,MAY,N,NEW WESTMINSTER,NEW WESTMINSTER,NA,No,No,LOWER MAINLAND,WESTMINSTER HWY,WESTMINSTER HWY,WESTMINSTER HWY,15:00-17:59,1,NA,NA,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,W 6TH AVE,Yes,2018,TUESDAY,SINGLE VEHICLE,N,No,N,JULY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,CAMBIE BRIDGE,CAMBIE BRIDGE,15:00-17:59,1,NA,NA,1
MONDAY,NORTH VANCOUVER,CASUALTY,ESPLANADE,Yes,2019,MONDAY,SINGLE VEHICLE,N,No,N,MAY,N,NORTH VANCOUVER,NORTH VANCOUVER,NA,No,No,LOWER MAINLAND,NA,CHESTERFIELD,CHESTERFIELD,18:00-20:59,1,NA,NA,1
FRIDAY,CHILLIWACK,CASUALTY,YOUNG,Yes,2016,FRIDAY,UNDETERMINED,N,No,N,MARCH,N,CHILLIWACK,CHILLIWACK,NA,No,No,LOWER MAINLAND,NA,CHILLIWACK LAKE RD,CHILLIWACK LAKE RD,12:00-14:59,1,NA,NA,1
SUNDAY,VANCOUVER,CASUALTY,W 5TH AVE,Yes,2019,SUNDAY,SINGLE VEHICLE,N,No,N,APRIL,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,CYPRESS CRES,CYPRESS CRES,06:00-08:59,1,NA,NA,1
SATURDAY,VICTORIA,PROPERTY DAMAGE ONLY,FOUL BAY RD,Yes,2019,SATURDAY,SINGLE VEHICLE,N,No,N,MAY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,HAULTAIN ST,HAULTAIN ST,15:00-17:59,1,NA,NA,1
MONDAY,VANCOUVER,CASUALTY,TOLMIE,Yes,2016,MONDAY,UNDETERMINED,N,No,N,FEBRUARY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,4TH AVENUE,4TH AVENUE,15:00-17:59,1,NA,NA,1
SATURDAY,VANCOUVER,PROPERTY DAMAGE ONLY,PENDER,Yes,2016,SATURDAY,SINGLE VEHICLE,N,No,N,APRIL,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,MAIN ST,MAIN ST,15:00-17:59,1,NA,NA,1
THURSDAY,VANCOUVER,CASUALTY,PENDER ST,Yes,2015,THURSDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,MAIN ST,MAIN ST,15:00-17:59,1,NA,NA,1
MONDAY,VANCOUVER,CASUALTY,CLARK AVE,Yes,2018,MONDAY,SINGLE VEHICLE,N,No,N,JUNE,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,VERNON DR,VERNON DR,06:00-08:59,1,NA,NA,1
THURSDAY,VICTORIA,CASUALTY,ADMIRAL ST,Yes,2016,THURSDAY,SINGLE VEHICLE,N,No,N,JULY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,CRAIGFLOWER RD,CRAIGFLOWER RD,06:00-08:59,1,NA,NA,1
SATURDAY,MAPLE RIDGE,PROPERTY DAMAGE ONLY,224,Yes,2016,SATURDAY,UNDETERMINED,N,No,N,FEBRUARY,N,MAPLE RIDGE,MAPLE RIDGE,NA,No,No,LOWER MAINLAND,NA,DWEDNEY TRUCK ROAD,DWEDNEY TRUCK ROAD,09:00-11:59,1,NA,NA,1
FRIDAY,NORTH VANCOUVER,CASUALTY,WILLIAMS,Yes,2015,FRIDAY,SINGLE VEHICLE,N,No,N,JULY,N,NORTH VANCOUVER,NORTH VANCOUVER,NA,No,No,LOWER MAINLAND,NA,E 29TH ST,E 29TH ST,18:00-20:59,1,NA,NA,1
WEDNESDAY,LAKE COUNTRY,PROPERTY DAMAGE ONLY,NA,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,No,N,JUNE,N,LAKE COUNTRY,LAKE COUNTRY,NA,No,No,SOUTHERN INTERIOR,BOTTOM WOOD LAKE RD,BOTTOM WOOD LAKE RD,BOTTOM WOOD LAKE RD,03:00-05:59,1,NA,NA,1
MONDAY,PORT COQUITLAM,CASUALTY,NA,Yes,2017,MONDAY,SINGLE VEHICLE,N,No,N,JUNE,N,PORT COQUITLAM,PORT COQUITLAM,NA,No,No,LOWER MAINLAND,COQUITLAM AVE,COQUITLAM AVE,COQUITLAM AVE,09:00-11:59,1,NA,NA,1
TUESDAY,KAMLOOPS,CASUALTY,NA,Yes,2017,TUESDAY,UNDETERMINED,N,No,N,JUNE,N,KAMLOOPS,KAMLOOPS,NA,No,No,SOUTHERN INTERIOR,COLUMBIA ST,COLUMBIA ST,COLUMBIA ST,12:00-14:59,1,NA,NA,1
WEDNESDAY,WEST VANCOUVER,CASUALTY,NA,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,No,N,DECEMBER,N,WEST VANCOUVER,WEST VANCOUVER,NA,No,No,LOWER MAINLAND,CYPRESS BOWL RD,CYPRESS BOWL RD,CYPRESS BOWL RD,12:00-14:59,1,NA,NA,1
WEDNESDAY,VICTORIA,CASUALTY,NA,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,No,N,JULY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,FORT ST,FORT ST,FORT ST,12:00-14:59,1,NA,NA,1
THURSDAY,NELSON,CASUALTY,NA,Yes,2016,THURSDAY,SINGLE VEHICLE,N,No,N,JULY,N,NELSON,NELSON,NA,No,No,SOUTHERN INTERIOR,FRONT ST,FRONT ST,FRONT ST,12:00-14:59,1,NA,NA,1
WEDNESDAY,VICTORIA,PROPERTY DAMAGE ONLY,NA,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,No,N,AUGUST,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,BROOKLEIGH RD,BROOKLEIGH RD,BROOKLEIGH RD,18:00-20:59,1,NA,NA,1
SUNDAY,VICTORIA,CASUALTY,NA,Yes,2015,SUNDAY,UNDETERMINED,N,No,N,AUGUST,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,DALLAS RD,DALLAS RD,DALLAS RD,12:00-14:59,1,NA,NA,1
FRIDAY,LANGFORD,PROPERTY DAMAGE ONLY,NA,Yes,2016,FRIDAY,SINGLE VEHICLE,N,No,N,FEBRUARY,N,LANGFORD,LANGFORD,NA,No,No,VANCOUVER ISLAND,GOLDSTREAM AVE,GOLDSTREAM AVE,GOLDSTREAM AVE,12:00-14:59,1,NA,NA,1
FRIDAY,SAANICH,PROPERTY DAMAGE ONLY,NA,Yes,2016,FRIDAY,SINGLE VEHICLE,N,No,N,MARCH,N,SAANICH,SAANICH,NA,No,No,VANCOUVER ISLAND,CULDUTHEL RD,CULDUTHEL RD,CULDUTHEL RD,21:00-23:59,1,NA,NA,1
THURSDAY,SAANICH,CASUALTY,NA,Yes,2016,THURSDAY,SIDE IMPACT,N,No,N,NOVEMBER,N,SAANICH,SAANICH,NA,No,No,VANCOUVER ISLAND,DUPPLIN RD,DUPPLIN RD,DUPPLIN RD,06:00-08:59,1,NA,NA,1
WEDNESDAY,PENTICTON,CASUALTY,NA,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,No,N,JUNE,N,PENTICTON,PENTICTON,NA,No,No,SOUTHERN INTERIOR,EASTSIDE ROAD,EASTSIDE ROAD,EASTSIDE ROAD,21:00-23:59,1,NA,NA,1
MONDAY,VANCOUVER,CASUALTY,BEATTY ST,Yes,2019,MONDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,BEATTY ST & W PENDER ST,W PENDER ST,W PENDER ST,09:00-11:59,1,49.28122,-123.108459,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,MCLEAN DR,Yes,2015,FRIDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E HASTINGS ST & MCLEAN DR,E HASTINGS ST,E HASTINGS ST,06:00-08:59,1,49.28131,-123.074117,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,MAIN ST,Yes,2015,TUESDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E HASTINGS ST & MAIN ST,E HASTINGS ST,E HASTINGS ST,18:00-20:59,1,49.281347,-123.099687,1
SATURDAY,VANCOUVER,CASUALTY,W PENDER ST,Yes,2015,SATURDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CARRALL ST & E PENDER ST & W PENDER ST,CARRALL ST,CARRALL ST,18:00-20:59,1,49.280492,-123.104378,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,NA,Yes,2015,TUESDAY,SINGLE VEHICLE,N,No,Y,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,DAVIE ST,DAVIE ST,DAVIE ST,12:00-14:59,1,49.281095,-123.132283,1
FRIDAY,VANCOUVER,CASUALTY,SEYMOUR ST,Yes,2017,FRIDAY,SINGLE VEHICLE,Y,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,DUNSMUIR ST & SEYMOUR ST,DUNSMUIR ST,DUNSMUIR ST,06:00-08:59,1,49.282984,-123.115396,1
THURSDAY,VANCOUVER,CASUALTY,W PENDER ST,Yes,2018,THURSDAY,UNDETERMINED,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,ABBOTT ST & W PENDER ST,ABBOTT ST,ABBOTT ST,15:00-17:59,1,49.281065,-123.107583,1
MONDAY,VANCOUVER,CASUALTY,NA,Yes,2018,MONDAY,SINGLE VEHICLE,N,No,Y,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,E HASTINGS ST,E HASTINGS ST,E HASTINGS ST,15:00-17:59,1,49.281156,-123.047997,1
