Crash Breakdown,Crash Breakdown 2,Crash Severity,Cross Street Full Name,Cyclist Flag,Date Of Loss Year,Day Of Week,Derived Crash Congifuration,Heavy Veh Flag,Intersection Crash,Mid Block Crash,Month Of Year,Motorcycle Flag,Municipality Name,Municipality Name (ifnull),Municipality With Boundary,Parking Lot Flag,Pedestrian Flag,Region,Road Location Description,Street Full Name,Street Full Name (ifnull),Time Category,Crash Count,Latitude,Longitude,Number of Records
TUESDAY,VANCOUVER,CASUALTY,FRASER ST,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 24TH AVE & FRASER ST,E 24TH AVE,E 24TH AVE,06:00-08:59,1,49.249185,-123.09014,1
THURSDAY,VANCOUVER,CASUALTY,MACDONALD ST,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ALAMEIN AVE & MACDONALD ST,ALAMEIN AVE,ALAMEIN AVE,09:00-11:59,1,49.250062,-123.167831,1
TUESDAY,VANCOUVER,CASUALTY,E 23RD AVE,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 23RD AVE & PRINCE ALBERT ST,PRINCE ALBERT ST,PRINCE ALBERT ST,12:00-14:59,1,49.250071,-123.087739,1
FRIDAY,VANCOUVER,CASUALTY,KNIGHT ST,Yes,2015,FRIDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,KINGSWAY & KNIGHT ST,KINGSWAY,KINGSWAY,15:00-17:59,1,49.250108,-123.076032,1
SATURDAY,VANCOUVER,CASUALTY,MAIN ST,Yes,2015,SATURDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 24TH AVE & MAIN ST,E 24TH AVE,E 24TH AVE,09:00-11:59,1,49.249435,-123.101047,1
WEDNESDAY,VANCOUVER,CASUALTY,FLEMING ST,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 20TH AVE & FLEMING ST,E 20TH AVE,E 20TH AVE,06:00-08:59,1,49.252533,-123.071965,1
MONDAY,VANCOUVER,CASUALTY,E 19TH AVE,Yes,2016,MONDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 19TH AVE & FRASER ST,FRASER ST,FRASER ST,06:00-08:59,1,49.253725,-123.089961,1
SATURDAY,VANCOUVER,CASUALTY,VALLEY DR,Yes,2019,SATURDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,VALLEY DR & W 22ND AVE,W 22ND AVE,W 22ND AVE,18:00-20:59,1,49.252706,-123.161403,1
WEDNESDAY,VANCOUVER,CASUALTY,E 51ST AVE,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 51ST AVE & ONTARIO ST,ONTARIO ST,ONTARIO ST,06:00-08:59,1,49.223809,-123.105957,1
SATURDAY,VANCOUVER,PROPERTY DAMAGE ONLY,DUMFRIES ST,Yes,2015,SATURDAY,UNDETERMINED,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,DUMFRIES ST & E 53RD AVE,E 53RD AVE,E 53RD AVE,12:00-14:59,1,49.22177,-123.07467,1
THURSDAY,VANCOUVER,CASUALTY,SW MARINE DR,Yes,2016,THURSDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,MACDONALD ST & SW MARINE DR,MACDONALD ST,MACDONALD ST,18:00-20:59,1,49.225788,-123.168416,1
SATURDAY,VANCOUVER,CASUALTY,SW MARINE DR,Yes,2017,SATURDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,MACDONALD ST & SW MARINE DR,MACDONALD ST,MACDONALD ST,12:00-14:59,1,49.225788,-123.168416,1
SATURDAY,VANCOUVER,CASUALTY,E 53RD AVE,Yes,2016,SATURDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 53RD AVE & KNIGHT ST,KNIGHT ST,KNIGHT ST,15:00-17:59,1,49.221799,-123.077478,1
TUESDAY,VANCOUVER,CASUALTY,INVERNESS ST,Yes,2016,TUESDAY,UNDETERMINED,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 53RD AVE & INVERNESS ST,E 53RD AVE,E 53RD AVE,15:00-17:59,1,49.221835,-123.080177,1
SATURDAY,VANCOUVER,CASUALTY,NA,Yes,2017,SATURDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,STANLEY PARK DR,STANLEY PARK DR,STANLEY PARK DR,15:00-17:59,1,NA,NA,1
WEDNESDAY,VANCOUVER,CASUALTY,NA,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,No,N,JUNE,N,VANCOUVER,VANCOUVER,NA,Yes,No,LOWER MAINLAND,KEEFER ST,KEEFER ST,KEEFER ST,09:00-11:59,1,NA,NA,1
SATURDAY,VANCOUVER,CASUALTY,NA,Yes,2019,SATURDAY,SINGLE VEHICLE,N,No,N,JANUARY,N,VANCOUVER,VANCOUVER,NA,Yes,No,LOWER MAINLAND,MAIN ST,MAIN ST,MAIN ST,09:00-11:59,1,NA,NA,1
MONDAY,VANCOUVER,CASUALTY,NA,Yes,2017,MONDAY,SINGLE VEHICLE,N,No,N,OCTOBER,N,VANCOUVER,VANCOUVER,NA,Yes,No,LOWER MAINLAND,WINDSOR ST,WINDSOR ST,WINDSOR ST,09:00-11:59,1,NA,NA,1
THURSDAY,VANCOUVER,CASUALTY,10TH AVE,Yes,2017,THURSDAY,SIDE IMPACT,N,No,N,MARCH,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,CAMBIE ST,CAMBIE ST,09:00-11:59,1,NA,NA,1
WEDNESDAY,VANCOUVER,CASUALTY,COMMERCIAL STREET,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,No,N,FEBRUARY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,BROADWAY EAST,BROADWAY EAST,15:00-17:59,1,NA,NA,1
WEDNESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,GEORGIA,Yes,2019,WEDNESDAY,SIDE SWIPE - SAME DIRECTION,N,No,N,JANUARY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,CAMBIE ST,CAMBIE ST,15:00-17:59,1,NA,NA,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,6TH AVE,Yes,2015,FRIDAY,SINGLE VEHICLE,N,No,N,OCTOBER,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,BURRARD ST,BURRARD ST,18:00-20:59,1,NA,NA,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,VICTORIA DR,Yes,2018,THURSDAY,SINGLE VEHICLE,N,No,N,AUGUST,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,45 AVE,45 AVE,15:00-17:59,1,NA,NA,1
SUNDAY,VANCOUVER,CASUALTY,CHESTUNUT ST,Yes,2018,SUNDAY,SINGLE VEHICLE,N,No,N,APRIL,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,CORNWALL AVE,CORNWALL AVE,06:00-08:59,1,NA,NA,1
THURSDAY,VANCOUVER,CASUALTY,YUKON ST,Yes,2018,THURSDAY,SINGLE VEHICLE,N,No,N,NOVEMBER,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,E 7TH AVE,E 7TH AVE,15:00-17:59,1,NA,NA,1
MONDAY,VANCOUVER,PROPERTY DAMAGE ONLY,3RD,Yes,2016,MONDAY,SIDE IMPACT,N,No,N,NOVEMBER,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,BALACLAVA ST,BALACLAVA ST,09:00-11:59,1,NA,NA,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,PENDER,Yes,2019,THURSDAY,SINGLE VEHICLE,N,No,N,JANUARY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,BEATTY ST,BEATTY ST,09:00-11:59,1,NA,NA,1
WEDNESDAY,VANCOUVER,CASUALTY,HEATHER ST,Yes,2016,WEDNESDAY,SINGLE VEHICLE,N,No,N,APRIL,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,KING EDWARD AVE,KING EDWARD AVE,12:00-14:59,1,NA,NA,1
SUNDAY,VANCOUVER,CASUALTY,OAK ST,Yes,2017,SUNDAY,SINGLE VEHICLE,N,No,N,MAY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,FOURTH AVE,FOURTH AVE,09:00-11:59,1,NA,NA,1
TUESDAY,VANCOUVER,CASUALTY,NA,Yes,2015,TUESDAY,UNDETERMINED,N,No,N,APRIL,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,STANLEY PARK DR,STANLEY PARK DR,STANLEY PARK DR,15:00-17:59,1,NA,NA,1
SATURDAY,VANCOUVER,CASUALTY,NA,Yes,2016,SATURDAY,SINGLE VEHICLE,Y,No,N,APRIL,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,STANLEY PARK DR,STANLEY PARK DR,STANLEY PARK DR,06:00-08:59,1,NA,NA,1
TUESDAY,VANCOUVER,CASUALTY,NA,Yes,2018,TUESDAY,SINGLE VEHICLE,N,No,N,AUGUST,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NW MARINE DR,NW MARINE DR,NW MARINE DR,18:00-20:59,1,NA,NA,1
SATURDAY,VANCOUVER,CASUALTY,NA,Yes,2018,SATURDAY,SINGLE VEHICLE,N,No,N,MARCH,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,PACIFIC ST,PACIFIC ST,PACIFIC ST,18:00-20:59,1,NA,NA,1
SUNDAY,VANCOUVER,CASUALTY,BROADWAY,Yes,2015,SUNDAY,SINGLE VEHICLE,N,No,N,AUGUST,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,ONTARIO ST,ONTARIO ST,12:00-14:59,1,NA,NA,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,UNKNOWN,Yes,2017,FRIDAY,UNDETERMINED,N,No,N,MAY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,E 43RD AVE,E 43RD AVE,18:00-20:59,1,NA,NA,1
MONDAY,VANCOUVER,PROPERTY DAMAGE ONLY,YUKON ST,Yes,2016,MONDAY,SINGLE VEHICLE,N,Yes,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W KENT AVE N & YUKON ST,W KENT AVE N,W KENT AVE N,12:00-14:59,1,49.206434,-123.115307,1
WEDNESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,NA,Yes,2016,WEDNESDAY,HEAD ON,N,No,Y,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,LIGHTHOUSE WAY,LIGHTHOUSE WAY,LIGHTHOUSE WAY,18:00-20:59,1,49.205959,-123.048987,1
WEDNESDAY,VANCOUVER,CASUALTY,GRANVILLE ST,Yes,2017,WEDNESDAY,UNDETERMINED,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANVILLE ST & W 70TH AVE,W 70TH AVE,W 70TH AVE,15:00-17:59,1,49.208534,-123.140534,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,SW MARINE DR,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ANGUS DR & SW MARINE DR,ANGUS DR,ANGUS DR,15:00-17:59,1,49.209472,-123.148711,1
MONDAY,VANCOUVER,PROPERTY DAMAGE ONLY,W 70TH AVE,Yes,2016,MONDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANVILLE ST & W 70TH AVE,GRANVILLE ST,GRANVILLE ST,12:00-14:59,1,49.208534,-123.140534,1
WEDNESDAY,VANCOUVER,CASUALTY,ANGUS DR,Yes,2018,WEDNESDAY,SIDE IMPACT,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ANGUS DR & SW MARINE DR,SW MARINE DR,SW MARINE DR,15:00-17:59,1,49.209472,-123.148711,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,ANGUS DR,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ANGUS DR & SW MARINE DR,SW MARINE DR,SW MARINE DR,06:00-08:59,1,49.209472,-123.148711,1
SATURDAY,VANCOUVER,CASUALTY,CAMBIE ST,Yes,2018,SATURDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W KENT AVE N,W KENT AVE N,W KENT AVE N,12:00-14:59,1,49.206071,-123.117291,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,FREMLIN ST,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,FREMLIN ST & W 70TH AVE,W 70TH AVE,W 70TH AVE,18:00-20:59,1,49.208432,-123.127511,1
WEDNESDAY,VANCOUVER,CASUALTY,W 65TH AVE,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANVILLE ST & W 65TH AVE,GRANVILLE ST,GRANVILLE ST,21:00-23:59,1,49.212255999999996,-123.140401,1
TUESDAY,VANCOUVER,CASUALTY,VICTORIA DR,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E KENT AVE N & VICTORIA DR,E KENT AVE N,E KENT AVE N,06:00-08:59,1,49.207477,-123.066156,1
MONDAY,VANCOUVER,PROPERTY DAMAGE ONLY,VICTORIA DR,Yes,2017,MONDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,SE MARINE DR & VICTORIA DR,SE MARINE DR,SE MARINE DR,18:00-20:59,1,49.209688,-123.066111,1
FRIDAY,VANCOUVER,CASUALTY,KNIGHT ST,Yes,2019,FRIDAY,UNDETERMINED,Y,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 55TH AVE & KNIGHT ST,E 55TH AVE,E 55TH AVE,12:00-14:59,1,49.219585,-123.077272,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,BROOKS ST,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,BROOKS ST & E 54TH AVE,E 54TH AVE,E 54TH AVE,15:00-17:59,1,49.220136,-123.035277,1
TUESDAY,VANCOUVER,CASUALTY,W 57TH AVE,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W 57TH AVE,CAMBIE ST,CAMBIE ST,18:00-20:59,1,49.219058,-123.116784,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,FRASER ST,Yes,2016,FRIDAY,UNDETERMINED,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 53RD AVE & FRASER ST,E 53RD AVE,E 53RD AVE,15:00-17:59,1,49.221868,-123.09087,1
MONDAY,VANCOUVER,CASUALTY,VICTORIA DR,Yes,2017,MONDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,SE MARINE DR & VICTORIA DR,SE MARINE DR,SE MARINE DR,15:00-17:59,1,49.209688,-123.066111,1
THURSDAY,VANCOUVER,CASUALTY,W 69TH AVE,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 69TH AVE & ONTARIO ST & W 69TH AVE,ONTARIO ST,ONTARIO ST,18:00-20:59,1,49.209441,-123.106722,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,SW MARINE DR,Yes,2015,THURSDAY,UNDETERMINED,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & SW MARINE DR & TURNING LANE,CAMBIE ST,CAMBIE ST,15:00-17:59,1,49.210132,-123.117149,1
SUNDAY,VANCOUVER,PROPERTY DAMAGE ONLY,HEATHER ST,Yes,2017,SUNDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,HEATHER ST & SW MARINE DR,SW MARINE DR,SW MARINE DR,09:00-11:59,1,49.207116,-123.124352,1
MONDAY,VANCOUVER,CASUALTY,W 70TH AVE,Yes,2019,MONDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANVILLE ST & W 70TH AVE,GRANVILLE ST,GRANVILLE ST,12:00-14:59,1,49.208534,-123.140534,1
WEDNESDAY,VANCOUVER,CASUALTY,SE MARINE DR,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,FRASER ST & SE MARINE DR,FRASER ST,FRASER ST,06:00-08:59,1,49.211023,-123.091135,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,YUKON ST,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,SW MARINE DR & YUKON ST,SW MARINE DR,SW MARINE DR,06:00-08:59,1,49.211004,-123.114891,1
TUESDAY,VANCOUVER,CASUALTY,ARGYLE ST,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ARGYLE ST & SE MARINE DR,SE MARINE DR,SE MARINE DR,18:00-20:59,1,49.211037,-123.072075,1
SUNDAY,VANCOUVER,CASUALTY,W 65TH AVE,Yes,2016,SUNDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W 65TH AVE,CAMBIE ST,CAMBIE ST,15:00-17:59,1,49.211423,-123.117229,1
SUNDAY,VANCOUVER,CASUALTY,ANGUS DR,Yes,2018,SUNDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ANGUS DR & SW MARINE DR,SW MARINE DR,SW MARINE DR,09:00-11:59,1,49.209472,-123.148711,1
FRIDAY,VANCOUVER,CASUALTY,SE MARINE DR,Yes,2018,FRIDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,PRINCE EDWARD ST & SE MARINE DR,PRINCE EDWARD ST,PRINCE EDWARD ST,15:00-17:59,1,49.210855,-123.098155,1
FRIDAY,VANCOUVER,CASUALTY,CAMBIE ST,Yes,2015,FRIDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W 64TH AVE,W 64TH AVE,W 64TH AVE,06:00-08:59,1,49.212313,-123.117107,1
THURSDAY,VANCOUVER,CASUALTY,W 62ND AVE,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W 62ND AVE,CAMBIE ST,CAMBIE ST,15:00-17:59,1,49.214122,-123.117111,1
THURSDAY,VANCOUVER,CASUALTY,OAK ST,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,OAK ST BRIDGE & SW MARINE DR,SW MARINE DR,SW MARINE DR,18:00-20:59,1,49.204796,-123.129863,1
SATURDAY,VANCOUVER,CASUALTY,SW MARINE DR,Yes,2015,SATURDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,SW MARINE DR & W 71ST AVE,W 71ST AVE,W 71ST AVE,12:00-14:59,1,49.207095,-123.142252,1
WEDNESDAY,VANCOUVER,CASUALTY,SW MARINE DR,Yes,2016,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANVILLE ST & MILTON ST & SW MARINE DR,GRANVILLE ST,GRANVILLE ST,15:00-17:59,1,49.205303,-123.140462,1
THURSDAY,VANCOUVER,CASUALTY,SW MARINE DR,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,OAK ST & OAK ST BRIDGE & OAK ST OFFRAMP & SW MARINE DR & SW MARINE DR OFFRAMP,OAK ST,OAK ST,09:00-11:59,1,49.204907,-123.129669,1
FRIDAY,VANCOUVER,CASUALTY,KERR ST,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 54TH AVE & KERR ST,E 54TH AVE,E 54TH AVE,09:00-11:59,1,49.220159,-123.041281,1
THURSDAY,VANCOUVER,CASUALTY,CAMBIE ST,Yes,2016,THURSDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W 57TH AVE,W 57TH AVE,W 57TH AVE,06:00-08:59,1,49.219058,-123.116784,1
TUESDAY,VANCOUVER,CASUALTY,KERR ST,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 54TH AVE & KERR ST,E 54TH AVE,E 54TH AVE,18:00-20:59,1,49.220159,-123.041281,1
WEDNESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,MAIN ST,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 55TH AVE & MAIN ST,E 55TH AVE,E 55TH AVE,15:00-17:59,1,49.220148,-123.101824,1
THURSDAY,VANCOUVER,CASUALTY,W PENDER ST,Yes,2016,THURSDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ABBOTT ST & W PENDER ST,ABBOTT ST,ABBOTT ST,21:00-23:59,1,49.281065,-123.107583,1
MONDAY,VANCOUVER,CASUALTY,CARRALL ST,Yes,2017,MONDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CARRALL ST & E PENDER ST & W PENDER ST,E PENDER ST,E PENDER ST,18:00-20:59,1,49.280492,-123.104378,1
WEDNESDAY,VANCOUVER,CASUALTY,NELSON ST,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,HORNBY ST & NELSON ST,HORNBY ST,HORNBY ST,06:00-08:59,1,49.280536,-123.124983,1
FRIDAY,VANCOUVER,CASUALTY,W GEORGIA ST,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,HOMER ST & W GEORGIA ST,HOMER ST,HOMER ST,06:00-08:59,1,49.280576,-123.115205,1
WEDNESDAY,VANCOUVER,CASUALTY,ROBSON ST,Yes,2019,WEDNESDAY,SIDE IMPACT,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,RICHARDS ST & ROBSON ST,RICHARDS ST,RICHARDS ST,18:00-20:59,1,49.280109,-123.11787,1
TUESDAY,VANCOUVER,CASUALTY,THURLOW ST,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,DAVIE ST & THURLOW ST,DAVIE ST,DAVIE ST,12:00-14:59,1,49.280383,-123.131214,1
SUNDAY,VANCOUVER,CASUALTY,KEEFER ST,Yes,2015,SUNDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CARRALL ST & KEEFER PL & KEEFER ST,CARRALL ST,CARRALL ST,21:00-23:59,1,49.279226,-123.104464,1
TUESDAY,VANCOUVER,CASUALTY,MAIN ST,Yes,2019,TUESDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,KEEFER ST & MAIN ST,KEEFER ST,KEEFER ST,21:00-23:59,1,49.279482,-123.099737,1
THURSDAY,VANCOUVER,CASUALTY,DUNSMUIR ST,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,BEATTY ST & DUNSMUIR ST & DUNSMUIR VIADUCT,BEATTY ST,BEATTY ST,18:00-20:59,1,49.279839,-123.110537,1
SATURDAY,VANCOUVER,PROPERTY DAMAGE ONLY,DUNSMUIR ST,Yes,2015,SATURDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & DUNSMUIR ST,CAMBIE ST,CAMBIE ST,21:00-23:59,1,49.280488,-123.111556,1
